District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Indicator,Value
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,120
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,4104
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,171
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,1248
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,1067
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,1390
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,228
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,60+ Years,Total foreign born population,282
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,60+ Years,1 – 5 years,50
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,60+ Years,6 – 10 years,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,60+ Years,More than 10 years,232
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male,60+ Years,Length of stay not stated,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,636
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,43
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,287
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,190
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,33
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,85
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,3452
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,183
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,953
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,727
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,1373
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,216
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,Total foreign born population,278
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,1 – 5 years,32
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,6 – 10 years,41
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,More than 10 years,204
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,Length of stay not stated,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,154
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,8
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,48
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,73
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,24
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,286
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,33
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,33
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,39
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,155
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,26
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,60+ Years,Total foreign born population,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,60+ Years,1 – 5 years,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,60+ Years,6 – 10 years,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,60+ Years,More than 10 years,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male,60+ Years,Length of stay not stated,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,171
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,16
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,33
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,41
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,25
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,57
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,302
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,79
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,39
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,168
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,16
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,60+ Years,Total foreign born population,16
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,60+ Years,1 – 5 years,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,60+ Years,6 – 10 years,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,60+ Years,More than 10 years,16
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,60+ Years,Length of stay not stated,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,61
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,51
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,1
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,9
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,640
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,1
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,99
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,46
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,372
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,122
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Total foreign born population,278
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,1 – 5 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,6 – 10 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,More than 10 years,269
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Length of stay not stated,8
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,54
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,16
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,11
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,1
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,26
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,14967
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,152
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,1485
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,1518
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,10024
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,1788
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Total foreign born population,3153
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,1 – 5 years,25
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,6 – 10 years,26
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,More than 10 years,2770
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Length of stay not stated,331
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,135
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,25
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,33
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,62
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,16
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,904
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,8
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,165
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,140
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,559
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,32
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,60+ Years,Total foreign born population,61
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,60+ Years,1 – 5 years,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,60+ Years,6 – 10 years,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,60+ Years,More than 10 years,53
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,60+ Years,Length of stay not stated,7
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,86
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,16
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,47
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,16
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,8
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,1063
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,16
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,187
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,167
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,629
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,64
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,60+ Years,Total foreign born population,79
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,60+ Years,1 – 5 years,8
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,60+ Years,6 – 10 years,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,60+ Years,More than 10 years,71
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Female,60+ Years,Length of stay not stated,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,2
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,1
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,1
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,5
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,1
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,4
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,60+ Years,Total foreign born population,5
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,60+ Years,1 – 5 years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,60+ Years,6 – 10 years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,60+ Years,More than 10 years,5
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male,60+ Years,Length of stay not stated,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,7
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,3
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,4
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,60+ Years,Total foreign born population,4
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,60+ Years,1 – 5 years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,60+ Years,6 – 10 years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,60+ Years,More than 10 years,3
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Female,60+ Years,Length of stay not stated,1
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,1364
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,88
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,530
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,448
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,80
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,217
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,7429
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,104
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,1081
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,1052
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,4875
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,317
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,60+ Years,Total foreign born population,1538
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,60+ Years,Less than 1 year,8
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,60+ Years,1 – 5 years,56
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,60+ Years,6 – 10 years,32
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,60+ Years,More than 10 years,1394
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male,60+ Years,Length of stay not stated,48
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,1148
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,114
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,497
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,301
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,73
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,163
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,18251
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,315
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,2961
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,2490
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,10746
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,1739
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,60+ Years,Total foreign born population,2556
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,60+ Years,Less than 1 year,24
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,60+ Years,1 – 5 years,94
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,60+ Years,6 – 10 years,88
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,60+ Years,More than 10 years,2056
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Female,60+ Years,Length of stay not stated,295
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,9
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,4
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,4
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,2
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,Total foreign born population,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,1 – 5 years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,6 – 10 years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,More than 10 years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,Length of stay not stated,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,5
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,3
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,5
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,3
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,More than 10 years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Length of stay not stated,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,Total foreign born population,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,Less than 1 year,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,1 – 5 years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,6 – 10 years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,More than 10 years,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,Length of stay not stated,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,Total foreign born population,3
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,Less than 1 year,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,1 – 5 years,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,6 – 10 years,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,More than 10 years,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,00 - 14 Years,Length of stay not stated,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,Total foreign born population,8
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,Less than 1 year,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,1 – 5 years,5
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,6 – 10 years,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,More than 10 years,3
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,15 - 59 Years,Length of stay not stated,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,60+ Years,Total foreign born population,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,60+ Years,Less than 1 year,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,60+ Years,1 – 5 years,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,60+ Years,6 – 10 years,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,60+ Years,More than 10 years,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male,60+ Years,Length of stay not stated,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,Total foreign born population,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,Less than 1 year,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,1 – 5 years,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,6 – 10 years,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,More than 10 years,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,00 - 14 Years,Length of stay not stated,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 59 Years,Total foreign born population,9
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 59 Years,Less than 1 year,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 59 Years,1 – 5 years,6
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 59 Years,6 – 10 years,0
