District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Indicator,Value
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,10 - 14 Years,Dependent,26
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,10 - 14 Years,Conflict,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,10 - 14 Years,Others,5
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,10 - 14 Years,Reasons not Stated,17
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 19 Years,Agriculture,4
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 19 Years,Business,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 19 Years,Service,22
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 19 Years,Study,12
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 19 Years,Marriage,22
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 19 Years,Dependent,23
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 19 Years,Conflict,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 19 Years,Others,18
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,15 - 19 Years,Reasons not Stated,15
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,20 - 24 Years,Agriculture,8
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,20 - 24 Years,Business,5
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,20 - 24 Years,Service,21
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,20 - 24 Years,Study,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,20 - 24 Years,Marriage,40
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,20 - 24 Years,Dependent,8
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,20 - 24 Years,Conflict,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,20 - 24 Years,Others,19
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,20 - 24 Years,Reasons not Stated,17
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,25 - 29 Years,Agriculture,7
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,25 - 29 Years,Business,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,25 - 29 Years,Service,26
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,25 - 29 Years,Study,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,25 - 29 Years,Marriage,45
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,25 - 29 Years,Dependent,4
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,25 - 29 Years,Conflict,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,25 - 29 Years,Others,18
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,25 - 29 Years,Reasons not Stated,14
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,30 - 34 Years,Agriculture,8
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,30 - 34 Years,Business,3
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,30 - 34 Years,Service,15
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,30 - 34 Years,Study,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,30 - 34 Years,Marriage,31
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,30 - 34 Years,Dependent,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,30 - 34 Years,Conflict,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,30 - 34 Years,Others,16
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,30 - 34 Years,Reasons not Stated,11
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,35 - 39 Years,Agriculture,18
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,35 - 39 Years,Business,5
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,35 - 39 Years,Service,22
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,35 - 39 Years,Study,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,35 - 39 Years,Marriage,30
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,35 - 39 Years,Dependent,5
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,35 - 39 Years,Conflict,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,35 - 39 Years,Others,13
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,35 - 39 Years,Reasons not Stated,11
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,40 - 44 Years,Agriculture,9
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,40 - 44 Years,Business,5
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,40 - 44 Years,Service,16
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,40 - 44 Years,Study,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,40 - 44 Years,Marriage,24
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,40 - 44 Years,Dependent,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,40 - 44 Years,Conflict,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,40 - 44 Years,Others,5
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,40 - 44 Years,Reasons not Stated,12
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,45 - 49 Years,Agriculture,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,45 - 49 Years,Business,3
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,45 - 49 Years,Service,11
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,45 - 49 Years,Study,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,45 - 49 Years,Marriage,12
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,45 - 49 Years,Dependent,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,45 - 49 Years,Conflict,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,45 - 49 Years,Others,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,45 - 49 Years,Reasons not Stated,3
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,50 - 54 Years,Agriculture,5
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,50 - 54 Years,Business,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,50 - 54 Years,Service,7
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,50 - 54 Years,Study,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,50 - 54 Years,Marriage,12
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,50 - 54 Years,Dependent,4
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,50 - 54 Years,Conflict,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,50 - 54 Years,Others,4
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,50 - 54 Years,Reasons not Stated,3
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,55 - 59 Years,Agriculture,3
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,55 - 59 Years,Business,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,55 - 59 Years,Service,4
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,55 - 59 Years,Study,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,55 - 59 Years,Marriage,9
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,55 - 59 Years,Dependent,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,55 - 59 Years,Conflict,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,55 - 59 Years,Others,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,55 - 59 Years,Reasons not Stated,3
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,60 - 64 Years,Agriculture,3
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,60 - 64 Years,Business,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,60 - 64 Years,Service,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,60 - 64 Years,Study,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,60 - 64 Years,Marriage,8
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,60 - 64 Years,Dependent,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,60 - 64 Years,Conflict,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,60 - 64 Years,Others,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,60 - 64 Years,Reasons not Stated,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,65 - 69 Years,Agriculture,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,65 - 69 Years,Business,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,65 - 69 Years,Service,3
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,65 - 69 Years,Study,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,65 - 69 Years,Marriage,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,65 - 69 Years,Dependent,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,65 - 69 Years,Conflict,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,65 - 69 Years,Others,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,65 - 69 Years,Reasons not Stated,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,70 - 74 Years,Agriculture,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,70 - 74 Years,Business,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,70 - 74 Years,Service,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,70 - 74 Years,Study,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,70 - 74 Years,Marriage,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,70 - 74 Years,Dependent,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,70 - 74 Years,Conflict,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,70 - 74 Years,Others,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,70 - 74 Years,Reasons not Stated,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,75+ Years,Agriculture,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,75+ Years,Business,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,75+ Years,Service,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,75+ Years,Study,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,75+ Years,Marriage,3
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,75+ Years,Dependent,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,75+ Years,Conflict,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,75+ Years,Others,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Female,75+ Years,Reasons not Stated,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Agriculture,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Business,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Service,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Study,23
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Dependent,38
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Others,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,00 - 04 Years,Reasons not Stated,15
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Agriculture,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Business,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Service,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Study,72
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Dependent,40
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Others,16
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 09 Years,Reasons not Stated,16
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Agriculture,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Business,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Service,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Study,86
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Dependent,39
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Others,23
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,10 - 14 Years,Reasons not Stated,16
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Agriculture,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Business,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Service,42
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Study,75
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Dependent,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Others,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 19 Years,Reasons not Stated,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Agriculture,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Business,25
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Service,67
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Study,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Dependent,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Others,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,20 - 24 Years,Reasons not Stated,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Agriculture,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Business,24
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Service,190
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Study,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Dependent,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Others,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,25 - 29 Years,Reasons not Stated,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Agriculture,16
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Business,89
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Service,89
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Study,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Marriage,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Dependent,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Others,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,30 - 34 Years,Reasons not Stated,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,Agriculture,24
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,Business,40
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,Service,48
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,Study,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,Dependent,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,Others,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,35 - 39 Years,Reasons not Stated,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,Agriculture,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,Business,40
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,Service,121
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,Study,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,Dependent,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,Others,16
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,40 - 44 Years,Reasons not Stated,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Agriculture,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Business,16
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Service,104
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Study,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Marriage,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Dependent,16
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Others,16
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Reasons not Stated,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Agriculture,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Business,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Service,55
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Study,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Marriage,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Dependent,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Others,24
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Reasons not Stated,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Agriculture,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Business,23
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Service,15
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Study,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Dependent,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Others,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Reasons not Stated,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Agriculture,16
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Business,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Service,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Study,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Dependent,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Others,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Reasons not Stated,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Agriculture,16
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Business,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Service,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Study,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Dependent,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Others,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Reasons not Stated,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Agriculture,7
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Business,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Service,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Study,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Marriage,7
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Dependent,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Others,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Reasons not Stated,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,75+ Years,Agriculture,17
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,75+ Years,Business,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,75+ Years,Service,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,75+ Years,Study,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,75+ Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,75+ Years,Dependent,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,75+ Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,75+ Years,Others,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,75+ Years,Reasons not Stated,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Agriculture,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Business,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Service,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Study,8
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Marriage,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Dependent,49
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Conflict,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Others,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Reasons not Stated,41
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,Agriculture,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,Business,0
